source,target,ligand,receptor,prob,pval,interaction_name,interaction_name_2,pathway_name,annotation,evidence,datasets,source.ligand,target.receptor,ligand.pvalues,ligand.logFC,ligand.pct.1,ligand.pct.2,receptor.pvalues,receptor.logFC,receptor.pct.1,receptor.pct.2
LSEC Zone 1,PP 2,BMP6,ACVR1_BMPR2,0.019696670475644846,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,PP 2.ACVR1_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,2.2279036441893744e-7,0.28249279536774374,0.47900000000000004,0.257
LSEC Zone 2&3 1,PP 2,BMP6,ACVR1_BMPR2,0.017246341489812276,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,PP 2.ACVR1_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,2.2279036441893744e-7,0.28249279536774374,0.47900000000000004,0.257
LSEC Zone 2&3 2,PP 2,BMP6,ACVR1_BMPR2,0.03521151964328744,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,PP 2.ACVR1_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,2.2279036441893744e-7,0.28249279536774374,0.47900000000000004,0.257
LSEC Zone 2&3 3,PP 2,BMP6,ACVR1_BMPR2,0.02977174048082885,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,PP 2.ACVR1_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,2.2279036441893744e-7,0.28249279536774374,0.47900000000000004,0.257
Endothelial Progenitor,PP 3,BMP6,ACVR1_BMPR2,0.007099301548633129,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Endothelial Progenitor.BMP6,PP 3.ACVR1_BMPR2,2.33953718582689e-7,0.4925117847388004,0.383,0.089,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
Portal Endothelial,PP 3,BMP6,ACVR1_BMPR2,0.03526307814912996,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,PP 3.ACVR1_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
LSEC Zone 1,PP 3,BMP6,ACVR1_BMPR2,0.04326306779557433,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,PP 3.ACVR1_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
LSEC Zone 2&3 1,PP 3,BMP6,ACVR1_BMPR2,0.037984953105516146,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,PP 3.ACVR1_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
LSEC Zone 2&3 2,PP 3,BMP6,ACVR1_BMPR2,0.07602361115160329,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,PP 3.ACVR1_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
LSEC Zone 2&3 3,PP 3,BMP6,ACVR1_BMPR2,0.06466499689286923,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,PP 3.ACVR1_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,1.0755001278727853e-9,0.3844043849116717,0.562,0.281
Portal Endothelial,PP 4,BMP6,ACVR1_BMPR2,0.01598796335980487,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,PP 4.ACVR1_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,3.0679067462407983e-6,0.25439726631343684,0.5105,0.307
LSEC Zone 1,PP 4,BMP6,ACVR1_BMPR2,0.019696670475644846,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,PP 4.ACVR1_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,3.0679067462407983e-6,0.25439726631343684,0.5105,0.307
LSEC Zone 2&3 1,PP 4,BMP6,ACVR1_BMPR2,0.017246341489812276,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,PP 4.ACVR1_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,3.0679067462407983e-6,0.25439726631343684,0.5105,0.307
LSEC Zone 2&3 2,PP 4,BMP6,ACVR1_BMPR2,0.03521151964328744,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,PP 4.ACVR1_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,3.0679067462407983e-6,0.25439726631343684,0.5105,0.307
LSEC Zone 2&3 3,PP 4,BMP6,ACVR1_BMPR2,0.02977174048082885,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,PP 4.ACVR1_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,3.0679067462407983e-6,0.25439726631343684,0.5105,0.307
Portal Endothelial,CV 1,BMP6,ACVR1_BMPR2,0.009082220469902732,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,CV 1.ACVR1_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,2.3063003830636427e-9,0.196673825740726,0.445,0.258
LSEC Zone 1,CV 1,BMP6,ACVR1_BMPR2,0.011211670461970483,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,CV 1.ACVR1_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,2.3063003830636427e-9,0.196673825740726,0.445,0.258
LSEC Zone 2&3 1,CV 1,BMP6,ACVR1_BMPR2,0.009803785332885756,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,CV 1.ACVR1_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,2.3063003830636427e-9,0.196673825740726,0.445,0.258
LSEC Zone 2&3 2,CV 1,BMP6,ACVR1_BMPR2,0.02021423007568,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,CV 1.ACVR1_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,2.3063003830636427e-9,0.196673825740726,0.445,0.258
LSEC Zone 2&3 3,CV 1,BMP6,ACVR1_BMPR2,0.017040313127073423,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,CV 1.ACVR1_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,2.3063003830636427e-9,0.196673825740726,0.445,0.258
Portal Endothelial,CV 2,BMP6,ACVR1_BMPR2,0.007914305166226057,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,CV 2.ACVR1_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,4.558647088247843e-5,0.19409427202472682,0.4515,0.321
LSEC Zone 1,CV 2,BMP6,ACVR1_BMPR2,0.009769921546525435,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,CV 2.ACVR1_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,4.558647088247843e-5,0.19409427202472682,0.4515,0.321
LSEC Zone 2&3 1,CV 2,BMP6,ACVR1_BMPR2,0.008543081415580297,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,CV 2.ACVR1_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,4.558647088247843e-5,0.19409427202472682,0.4515,0.321
LSEC Zone 2&3 2,CV 2,BMP6,ACVR1_BMPR2,0.017614809731760425,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,CV 2.ACVR1_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,4.558647088247843e-5,0.19409427202472682,0.4515,0.321
LSEC Zone 2&3 3,CV 2,BMP6,ACVR1_BMPR2,0.014849038146852123,0,BMP6_ACVR1_BMPR2,BMP6 - (ACVR1+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,CV 2.ACVR1_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,4.558647088247843e-5,0.19409427202472682,0.4515,0.321
Portal Endothelial,Endothelial Progenitor,BMP6,BMPR1A_BMPR2,0.017444111012980844,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,Endothelial Progenitor.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,0.0436716024274608,0.20059404774627618,0.4005,0.228
LSEC Zone 1,Endothelial Progenitor,BMP6,BMPR1A_BMPR2,0.02148113075518304,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,Endothelial Progenitor.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,0.0436716024274608,0.20059404774627618,0.4005,0.228
LSEC Zone 2&3 1,Endothelial Progenitor,BMP6,BMPR1A_BMPR2,0.018814285671312388,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,Endothelial Progenitor.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,0.0436716024274608,0.20059404774627618,0.4005,0.228
LSEC Zone 2&3 2,Endothelial Progenitor,BMP6,BMPR1A_BMPR2,0.038330933664093104,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,Endothelial Progenitor.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,0.0436716024274608,0.20059404774627618,0.4005,0.228
LSEC Zone 2&3 3,Endothelial Progenitor,BMP6,BMPR1A_BMPR2,0.032430158537759254,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,Endothelial Progenitor.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,0.0436716024274608,0.20059404774627618,0.4005,0.228
Endothelial Progenitor,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.005808223865438296,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Endothelial Progenitor.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,2.33953718582689e-7,0.4925117847388004,0.383,0.089,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
Portal Endothelial,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.029049482436993006,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
LSEC Zone 1,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.0357152029455799,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
LSEC Zone 2&3 1,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.03131423211395196,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
LSEC Zone 2&3 2,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.06330855902234196,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
LSEC Zone 2&3 3,HSC/Fibroblasts,BMP6,BMPR1A_BMPR2,0.053687048901233235,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,HSC/Fibroblasts.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,3.789111833266172e-12,0.4560244239662602,0.6205,0.3715
Endothelial Progenitor,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.005575519437152148,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Endothelial Progenitor.BMP6,Cholangiocytes.BMPR1A_BMPR2,2.33953718582689e-7,0.4925117847388004,0.383,0.089,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
Portal Endothelial,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.027909987660738794,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,Cholangiocytes.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
LSEC Zone 1,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.03432348171702146,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,Cholangiocytes.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
LSEC Zone 2&3 1,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.030088653243505868,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,Cholangiocytes.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
LSEC Zone 2&3 2,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.06090951992941547,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,Cholangiocytes.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
LSEC Zone 2&3 3,Cholangiocytes,BMP6,BMPR1A_BMPR2,0.051632513414754805,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,Cholangiocytes.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,2.7005683177443558e-5,0.4114673308444317,0.5569999999999999,0.31999999999999995
Portal Endothelial,IZ 1,BMP6,BMPR1A_BMPR2,0.009311077036982808,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,IZ 1.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,5.252528326919251e-10,0.2648094927035805,0.40449999999999997,0.20350000000000001
LSEC Zone 1,IZ 1,BMP6,BMPR1A_BMPR2,0.011494185560746448,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,IZ 1.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,5.252528326919251e-10,0.2648094927035805,0.40449999999999997,0.20350000000000001
LSEC Zone 2&3 1,IZ 1,BMP6,BMPR1A_BMPR2,0.010050824111905648,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,IZ 1.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,5.252528326919251e-10,0.2648094927035805,0.40449999999999997,0.20350000000000001
LSEC Zone 2&3 2,IZ 1,BMP6,BMPR1A_BMPR2,0.02072359442293599,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,IZ 1.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,5.252528326919251e-10,0.2648094927035805,0.40449999999999997,0.20350000000000001
LSEC Zone 2&3 3,IZ 1,BMP6,BMPR1A_BMPR2,0.017469700145055972,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,IZ 1.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,5.252528326919251e-10,0.2648094927035805,0.40449999999999997,0.20350000000000001
Portal Endothelial,IZ 2,BMP6,BMPR1A_BMPR2,0.009311077036982808,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,IZ 2.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,1.3959759048374848e-20,0.32771141301356105,0.436,0.155
LSEC Zone 1,IZ 2,BMP6,BMPR1A_BMPR2,0.011494185560746448,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,IZ 2.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,1.3959759048374848e-20,0.32771141301356105,0.436,0.155
LSEC Zone 2&3 1,IZ 2,BMP6,BMPR1A_BMPR2,0.010050824111905648,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,IZ 2.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,1.3959759048374848e-20,0.32771141301356105,0.436,0.155
LSEC Zone 2&3 2,IZ 2,BMP6,BMPR1A_BMPR2,0.02072359442293599,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,IZ 2.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,1.3959759048374848e-20,0.32771141301356105,0.436,0.155
LSEC Zone 2&3 3,IZ 2,BMP6,BMPR1A_BMPR2,0.017469700145055972,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,IZ 2.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,1.3959759048374848e-20,0.32771141301356105,0.436,0.155
Portal Endothelial,IZ 3,BMP6,BMPR1A_BMPR2,0.008640534561550738,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,IZ 3.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,1.2148190442758902e-8,0.2473475504340873,0.354,0.187
LSEC Zone 1,IZ 3,BMP6,BMPR1A_BMPR2,0.010666425291084239,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,IZ 3.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,1.2148190442758902e-8,0.2473475504340873,0.354,0.187
LSEC Zone 2&3 1,IZ 3,BMP6,BMPR1A_BMPR2,0.009327008332768517,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,IZ 3.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,1.2148190442758902e-8,0.2473475504340873,0.354,0.187
LSEC Zone 2&3 2,IZ 3,BMP6,BMPR1A_BMPR2,0.01923117305760824,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,IZ 3.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,1.2148190442758902e-8,0.2473475504340873,0.354,0.187
LSEC Zone 2&3 3,IZ 3,BMP6,BMPR1A_BMPR2,0.016211609815248353,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,IZ 3.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,1.2148190442758902e-8,0.2473475504340873,0.354,0.187
Portal Endothelial,IZ 4,BMP6,BMPR1A_BMPR2,0.009082220469902732,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,IZ 4.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,3.5560251114491436e-9,0.27852540878883714,0.43000000000000005,0.1795
LSEC Zone 1,IZ 4,BMP6,BMPR1A_BMPR2,0.011211670461970483,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 1.BMP6,IZ 4.BMPR1A_BMPR2,0.22885028473291041,-0.25640809524746855,0.622,0.659,3.5560251114491436e-9,0.27852540878883714,0.43000000000000005,0.1795
LSEC Zone 2&3 1,IZ 4,BMP6,BMPR1A_BMPR2,0.009803785332885756,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 1.BMP6,IZ 4.BMPR1A_BMPR2,7.941910740148475e-26,0.8324193766623333,0.721,0.336,3.5560251114491436e-9,0.27852540878883714,0.43000000000000005,0.1795
LSEC Zone 2&3 2,IZ 4,BMP6,BMPR1A_BMPR2,0.02021423007568,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 2.BMP6,IZ 4.BMPR1A_BMPR2,5.903922037143978e-48,1.229513413575137,0.901,0.427,3.5560251114491436e-9,0.27852540878883714,0.43000000000000005,0.1795
LSEC Zone 2&3 3,IZ 4,BMP6,BMPR1A_BMPR2,0.017040313127073423,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,LSEC Zone 2&3 3.BMP6,IZ 4.BMPR1A_BMPR2,2.7922119240983317e-41,1.1046377312495315,0.866,0.32,3.5560251114491436e-9,0.27852540878883714,0.43000000000000005,0.1795
Portal Endothelial,IZ 5,BMP6,BMPR1A_BMPR2,0.01104440419111545,0,BMP6_BMPR1A_BMPR2,BMP6 - (BMPR1A+BMPR2),BMP,Secreted Signaling,KEGG: hsa04350; PMID:26893264,Normal,Portal Endothelial.BMP6,IZ 5.BMPR1A_BMPR2,3.2975026056126175e-54,0.8190758539915172,0.638,0.128,0.0025213457900632183,0.12565858346195216,0.3675,0.27549999999999997
